"AUT","Test","Category","Expected","Actual","Description","Result","Value"
"ada62","err_typecheck_greater_integer_boolean.pika","typechecking","Jun 14, 2020 2:06:24 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_boolean.pika line 2, character 22)
program has errors.  no executable created.
","Jun 14, 2020 2:18:42 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_boolean.pika line 2, character 22)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_integer_character.pika","typechecking","Jun 14, 2020 2:06:25 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:42 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_integer_floating.pika","typechecking","Jun 14, 2020 2:06:25 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:43 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_integer_string.pika","typechecking","Jun 14, 2020 2:06:26 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_string.pika line 2, character 22)
program has errors.  no executable created.
","Jun 14, 2020 2:18:43 PM logging.PikaLogger log
SEVERE: operator > not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_integer_string.pika line 2, character 22)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_boolean_boolean.pika","typechecking","Jun 14, 2020 2:06:26 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_boolean.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:43 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_boolean.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_boolean_character.pika","typechecking","Jun 14, 2020 2:06:27 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_character.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:44 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_character.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_boolean_floating.pika","typechecking","Jun 14, 2020 2:06:27 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_floating.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:44 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_floating.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_boolean_integer.pika","typechecking","Jun 14, 2020 2:06:27 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_integer.pika line 2, character 28)
program has errors.  no executable created.
","Jun 14, 2020 2:18:45 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_integer.pika line 2, character 28)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_boolean_string.pika","typechecking","Jun 14, 2020 2:06:28 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","Jun 14, 2020 2:18:45 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [BOOLEAN, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_boolean_string.pika line 2, character 27)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_character_boolean.pika","typechecking","Jun 14, 2020 2:06:28 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:45 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_character_floating.pika","typechecking","Jun 14, 2020 2:06:29 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:46 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_floating.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_character_integer.pika","typechecking","Jun 14, 2020 2:06:29 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:46 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_character_string.pika","typechecking","Jun 14, 2020 2:06:29 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:46 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [CHARACTER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_character_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_floating_boolean.pika","typechecking","Jun 14, 2020 2:06:30 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:47 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_boolean.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_floating_character.pika","typechecking","Jun 14, 2020 2:06:30 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:47 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_character.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_floating_integer.pika","typechecking","Jun 14, 2020 2:06:31 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:48 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, INTEGER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_integer.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_floating_string.pika","typechecking","Jun 14, 2020 2:06:31 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","Jun 14, 2020 2:18:48 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [FLOATING, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_floating_string.pika line 2, character 24)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_integer_boolean.pika","typechecking","Jun 14, 2020 2:06:31 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:49 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_boolean.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_integer_character.pika","typechecking","Jun 14, 2020 2:06:32 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:49 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, CHARACTER] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_character.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_integer_floating.pika","typechecking","Jun 14, 2020 2:06:32 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:49 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, FLOATING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_floating.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_integer_string.pika","typechecking","Jun 14, 2020 2:06:33 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","Jun 14, 2020 2:18:50 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [INTEGER, STRING] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_integer_string.pika line 2, character 23)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
"ada62","err_typecheck_greater_or_equal_string_boolean.pika","typechecking","Jun 14, 2020 2:06:33 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_string_boolean.pika line 2, character 26)
program has errors.  no executable created.
","Jun 14, 2020 2:18:50 PM logging.PikaLogger log
SEVERE: operator >= not defined for types [STRING, BOOLEAN] at (..\pika0point2\input\pika-1\typechecking\err_typecheck_greater_or_equal_string_boolean.pika line 2, character 26)
program has errors.  no executable created.
","","PASS","0.06666666666666667"
